"time","ID","lamygdala","ramygdala","lFFA","rFFA","lSTS","rSTS","lMMPFC","rMMPFC"
76,"147",-0.10824278,0.2490482,0.20694676,0.31809914,0.8112602,1.1152523,0.08109172,0.78826314
76,"148",-0.34356794,-0.69028646,0.37310466,1.0251302,0.5217198,1.0794393,-1.0648952,0.6860627
76,"149",-1.2943488,-1.822357,0.96236676,-0.60503024,-0.7260544,-0.7986189,-0.5367241,-1.3557241
76,"150",0.7225074,0.6412231,0.36122268,-0.280445,0.23553166,-0.00030089618,-0.24006507,-0.033794533
76,"151",0.7000011,0.238976,-0.47725764,0.5745179,0.047805395,0.876371,-0.15643635,0.43465525
76,"152",-0.5857921,-0.49134138,-0.17439376,0.820313,0.14865379,0.9293955,1.0660386,1.5784796
76,"153",-0.55548716,-1.0843835,-0.18673667,-0.50503737,0.8448151,0.67836875,0.13588426,0.9897541
76,"154",-0.092415,-0.1884106,0.8409215,0.56300807,1.1918843,0.02721914,0.77931786,0.7695795
76,"155",-0.5460067,-0.5254607,0.3361792,0.51092833,-0.33616337,-0.08836541,-0.42340222,-0.012375203
77,"001",-0.5035894,-0.4126552,0.25066787,-0.030849304,-0.4254392,-0.26858687,-0.7881361,0.2030116
77,"002",-0.6414996,0.56712556,-0.5844881,0.3317427,-0.74851096,0.48904514,-0.0036907285,0.41356236
77,"003",0.37588176,0.29051828,-0.078469135,0.33364072,0.4119145,-0.44366446,-0.83228683,-0.5310843
77,"004",-0.0761803,-0.0069289417,-0.38810608,-1.3657886,-0.99697685,-0.9415349,0.42973536,0.6363681
77,"005",0.10243778,0.12163266,0.9983818,-0.5562003,0.6778305,-0.49758267,0.10225443,-0.17329659
77,"006",-0.31037107,0.3970618,-1.0968561,1.2909683,1.226851,1.1971426,0.43405867,0.7321952
77,"007",0.16666386,0.657499,0.07846071,0.5982439,-0.63627243,0.17062974,0.59474355,-0.57839394
77,"008",0.86490476,0.17051755,1.1058929,-0.2822793,0.38290003,0.0032768846,-0.28714624,-0.36203128
77,"010",-0.2709242,-0.9546719,0.501881,-0.36358294,0.221386,-1.339665,0.03617637,-0.044251133
77,"011",-0.32925263,0.29562572,-0.67943555,0.34592777,0.48506993,1.7536802,0.07910099,-0.29722226
77,"012",-0.11992895,0.4463411,0.9949546,1.3250513,0.68778515,0.43847483,0.09844778,0.3636186
77,"013",-0.06321954,-0.14710984,1.0905017,0.07151785,0.6804844,0.69545764,-0.10916157,0.77839315
77,"014",0.09139705,0.36221746,-0.20416506,-0.21869278,-0.48648787,-0.14153013,1.0977061,0.57764834
77,"015",-0.10238315,-0.30773118,-0.60319185,-0.16500838,-1.1888564,8.764863e-05,-0.5493134,-1.602965
77,"016",-0.6102968,-0.49676266,0.7206435,-0.0665791,0.61981,0.07563124,0.30161357,0.43680254
77,"017",0.59193736,0.19800255,-0.4217875,-0.54330176,-0.044350963,0.84213287,0.107065365,0.53576547
77,"018",-0.16870606,-0.06771273,0.5136337,0.45251712,0.43229714,-0.03284791,0.58918434,0.9649452
77,"019",-1.3575644,-0.8666583,-1.0220821,0.7450396,-1.2616472,1.4100894,0.72661626,0.9354081
77,"020",-0.348782,0.2877865,-0.7262823,0.20647454,0.94374293,0.3754126,0.93332595,0.686551
77,"021",0.64490694,0.9068229,0.6672923,0.16429286,-0.68861485,0.32604688,-0.3093884,0.34132308
77,"022",-0.35304552,-0.23807351,-0.914138,-0.05660838,0.27506655,0.50284815,-0.87716913,-0.24958587
77,"023",-1.1267164,-0.15043448,-0.18598655,-0.7564956,-0.90043604,-0.48258823,-1.3246417,0.07760942
77,"024",0.7065747,0.91724616,0.17546287,0.92253554,-0.15659323,0.68074435,-0.0633455,-0.24101081
77,"025",-0.478237,0.5094555,-0.9670189,-0.31139216,-0.08877083,0.45432648,1.7308009,0.89565074
77,"026",-0.41772604,0.31370276,-0.31456488,0.6970394,-0.28919202,0.74585116,-0.39047182,-0.49728745
77,"027",-0.038203925,-0.7118424,-0.3544064,0.41274136,-0.62863183,0.33897573,-0.087333806,-0.045769554
77,"029",0.4089441,0.47234434,0.079883955,0.7549592,-1.0991769,0.18080068,-0.85872364,1.2922282
77,"030",NA,NA,NA,NA,NA,NA,NA,NA
77,"031",-0.54044247,-0.008606098,-0.26704377,0.021853153,-0.9720764,0.45636377,-0.11537647,-0.5007135
77,"032",-0.30897847,-1.122189,0.7678492,-0.48263377,0.3661224,-0.7744278,0.34513614,-0.0001169838
77,"033",-0.37711045,-0.25919214,0.3230172,-0.077734485,1.0502121,-0.46046352,-0.53021026,0.3682019
77,"034",-0.7044124,0.5289633,0.15571484,-0.26792946,0.08158326,0.18798015,0.8834963,0.69428504
77,"035",0.29656017,0.4547786,-0.23527853,0.89320594,0.0072383494,-0.08734915,0.22646037,0.13791612
77,"036",0.055036146,0.11252781,-0.47963238,0.092639744,-0.5534074,0.8484974,-0.67082,0.17067626
77,"037",0.41512477,0.12720554,-1.0537542,-0.56346524,-0.3986435,-0.09842194,-0.78648996,0.2154524
77,"038",0.25364706,1.0669076,-0.26792592,0.7555686,-0.74430406,-0.3488254,-0.2592472,0.13001469
77,"039",0.0028580124,0.48304808,-0.1126524,1.4183202,-0.5768875,-0.5549802,1.1382005,1.512892
77,"041",0.3722544,0.6608437,1.5938706,1.1474049,0.22973113,0.09483267,0.37609982,0.54292333
77,"042",0.09727028,0.036182486,1.4906927,1.6390041,1.6274512,0.90864456,1.581401,1.2716618
77,"043",0.012706997,0.1112081,-0.22564292,-1.062928,0.26094112,0.19493894,1.5152228,0.40805608
77,"044",-0.34813085,-0.18177697,0.09110676,-0.10290899,0.6403224,1.0926888,0.907615,1.3127493
77,"045",0.34303603,0.41167432,0.8886086,-0.1438196,-0.26060933,0.32091588,1.3635049,1.1518509
77,"046",-0.47218812,-0.07309504,0.35331982,0.9424408,-0.1990235,0.70151937,0.45155182,0.65965426
77,"047",-0.01133287,0.15484688,-0.13240018,0.31497502,0.20965739,-0.06231024,0.0675467,0.7260332
77,"048",-0.22213753,-0.35463175,0.50640494,1.1888231,-0.7991907,0.94936085,0.15777543,0.13065293
77,"049",-0.4140552,0.13042842,0.69998896,1.3146563,0.8182641,0.9008299,-0.007907355,0.5274356
77,"050",0.70969486,1.1024779,0.22765644,1.894441,-0.16979766,0.7987317,1.3545347,1.0590534
77,"051",0.3943272,0.27434587,1.0212466,1.080738,0.5102041,0.71384156,0.39570132,0.5278016
77,"052",0.6303958,0.43493673,0.40758723,0.1169434,1.207587,0.106892034,0.73906744,0.68066025
77,"053",0.4919767,-0.38035506,0.63731587,0.066350736,0.9888195,0.8976124,-0.5068223,-0.6122206
77,"054",1.0845977,0.93280023,0.31320414,0.6983029,0.14439261,0.114589974,0.5884479,0.6982377
77,"055",-0.09828599,-0.3039871,1.3858368,-0.51876485,0.5190207,0.90512735,-0.28021568,-0.24904366
77,"056",-0.8730751,-0.5081672,0.50089586,0.19782048,0.2109021,0.36813146,0.85782194,1.0669559
77,"057",-0.17576815,-0.33635288,0.18894123,0.7407123,-0.38627657,0.6269177,-1.0273058,-0.60220224
77,"058",-0.32957202,0.051036905,-0.6061701,-0.46090716,-0.7627033,0.32803145,-0.526914,0.5039669
77,"059",0.37851405,0.0020876073,0.7134734,-0.15991455,0.79113096,0.73383033,-0.5184267,-1.9070572
77,"060",-0.21414907,0.11927525,-0.20517437,0.7783352,-0.9893109,1.4166205,0.06653823,0.65744555
77,"062",1.3559476,1.1861608,-1.102936,1.1785153,-0.39361954,0.2565949,-1.7255901,-0.4001874
77,"063",-0.077505566,0.44205773,0.32739168,0.13446094,0.26856953,0.85769653,0.52800304,0.955516
77,"064",0.4283467,0.32535794,0.7789134,1.066276,1.1202787,0.8141413,0.46047845,-0.024194095
77,"065",-0.2641375,-0.26142988,0.07267022,0.3726172,0.54050976,0.85678625,0.5681354,-0.6001054
77,"066",0.5647734,0.6688385,-0.5532979,0.8330809,-0.07473872,-0.008725425,-0.5450099,0.1379189
77,"067",0.09423733,0.5068792,0.16199465,1.5126913,0.5644726,1.803333,0.44465128,1.541673
77,"068",0.3258416,0.06723305,1.4448045,-0.0057448177,1.0793444,-0.17328063,0.52766037,0.76123106
77,"069",0.36415,0.79625064,0.17872918,1.1951363,0.76293474,1.2365249,1.0391486,1.0385311
77,"070",0.5133482,1.1173167,0.37508634,0.59482515,0.4675985,0.8569754,0.54077417,0.5274523
77,"071",1.2262117,1.810252,0.8756498,-0.18539467,0.5221337,0.03987651,-1.357593,-0.54559624
77,"072",0.26417395,0.6119615,-0.04348425,1.7089869,-0.06021086,0.5304829,0.978919,1.3889096
77,"073",0.299323,0.15317954,0.59531945,0.63343316,0.7220799,0.03652153,0.38560677,-0.5581868
77,"074",-0.71431375,-0.18586406,-0.5949446,0.1307493,0.24779741,1.3151628,-1.1604403,0.4234399
77,"075",0.22931616,-0.11858691,-0.49300432,-0.46562487,1.0407046,-2.033838,0.71446687,-0.658111
77,"076",-0.28085953,-0.61957353,0.7865342,-0.19108462,0.69228,-0.5740894,0.42012873,0.3737147
77,"077",2.7407134e-05,-0.059746005,-0.12977971,0.092932835,-0.09774214,0.49512452,0.07822697,0.9525488
77,"079",0.57003915,0.20790698,0.9196102,0.73360044,1.1298176,0.37198663,1.9376587,1.082367
77,"080",-0.6912504,-0.75097847,-0.5629203,-0.9710843,-0.9494915,0.06819578,-0.5815892,-0.08073607
77,"081",NA,NA,NA,NA,NA,NA,NA,NA
77,"082",0.4888919,-0.112942,-0.5858008,0.2426835,0.66806996,0.37363496,-0.016555805,-0.066826776
77,"083",0.7978421,0.28558895,0.6305245,0.61676216,0.11196153,0.35328752,0.41812783,0.475849
77,"084",0.2867172,0.08029922,0.7343561,0.7566959,0.8998262,0.71928275,-0.7211005,-0.36462948
77,"085",-0.13407771,-0.24937633,0.30285755,0.09469324,-0.048440088,0.15431587,-0.4666276,-0.3020528
77,"086",0.5415429,-0.55153567,0.8398676,0.64986193,0.6389728,0.99878824,-0.33065814,0.55762666
77,"087",-0.7315041,-0.030046029,-0.06452552,0.3586594,0.7877489,0.7624756,-0.78376424,0.19950087
77,"088",0.5877869,0.8259098,0.47995633,0.15449528,1.0232757,0.013697514,1.5481875,1.4317783
77,"089",-0.08507205,-0.43816525,0.121661305,0.9664544,-0.57112426,0.71759856,-0.09177852,-0.8752958
77,"090",0.4250918,0.4566002,0.5973836,0.62212026,1.6715567,1.5028884,1.0691488,1.7595341
77,"091",-0.12698346,-0.5949177,0.67489135,0.25277513,-0.1812726,0.21427724,0.1324535,0.1257306
77,"092",0.35650584,-0.073077425,0.15091318,0.7739126,0.84576046,-0.4264744,0.2582737,0.8573085
77,"093",-0.108321466,-0.13201618,0.23311019,-0.07874867,0.64510536,-0.3917839,-0.55424184,-0.5799367
77,"094",-0.091979705,-0.17372872,0.7910045,0.8750885,-0.119396925,0.31097516,-0.79751426,-0.43573627
77,"095",-0.25086698,0.24111162,-0.37771016,0.014581812,0.04613914,0.5515111,-0.009125764,0.8081207
77,"096",-0.7539337,-0.6366361,0.3174142,-0.10985483,-0.2597467,-0.439483,-0.10308032,0.4893725
77,"097",NA,NA,NA,NA,NA,NA,NA,NA
77,"098",0.06583053,0.15975194,0.84399855,0.4462893,-0.59146535,1.2427025,-1.1283429,1.1934041
77,"099",-0.5307143,-0.7577798,1.2283425,0.361809,1.365927,0.20361891,-0.48694625,0.18737203
77,"100",0.5611,0.113114946,1.6965548,-0.8830969,0.93026906,-1.6145322,0.8278715,-0.014193657
77,"101",-0.5048959,-0.34069005,-0.45615894,-0.15912986,-0.15781565,0.8140486,-0.5888856,-0.17394507
77,"102",0.0690802,-0.09264486,-0.50963795,0.32450217,0.56564295,0.68805903,-0.39378548,-0.28314653
77,"103",0.78791356,-0.55402994,0.5531539,0.32427388,0.5119764,-0.061253626,0.49262246,0.5194396
77,"104",-0.09870551,-0.123996526,0.8647051,0.17722246,-0.8292195,-0.5144946,1.0133126,-1.1085838
77,"105",-0.056522973,0.051253136,-1.2146779,-1.0541341,-0.9274166,0.1486266,0.8467557,0.2287457
77,"106",0.1500577,0.0100918505,0.92275536,0.7361711,0.5780662,0.20198676,-0.17238304,0.23298287
77,"107",0.21970876,-0.13516188,-0.5619265,-0.73648244,-0.6601225,0.51415074,0.0007711418,0.053915013
77,"108",0.028956681,-0.019219548,0.4313156,0.4639651,0.7138149,1.2224686,0.7317225,1.2569524
77,"109",-0.88239944,-0.41190383,-1.3492008,0.6923453,-1.327965,0.61635286,0.14775296,1.1866422
77,"110",0.10044593,0.6703655,1.142452,1.6173065,0.93562603,2.0695343,2.3802814,1.687678
77,"111",NA,NA,NA,NA,NA,NA,NA,NA
77,"112",-0.13717164,0.19273704,-1.1060276,0.6427185,0.93032044,-0.11076508,1.1563671,1.0676477
77,"113",0.43890128,0.6624399,-0.33027664,1.4760683,0.06809624,1.0263141,-0.38524178,-0.37535486
77,"114",0.75044274,0.03759407,0.243638,0.10136584,0.22163157,0.5126676,0.007865804,0.22682798
77,"115",0.46277377,-0.54191107,-0.4066752,-0.1660237,-0.046800304,-0.6743326,1.5531404,0.987076
77,"116",-0.11308001,0.27098328,0.14153305,-0.72856295,-0.4461543,1.0449166,-0.5181038,1.3240801
77,"117",0.6163577,0.4964936,0.3720902,0.48013812,-0.11532358,0.8533834,-1.1101543,-0.71791637
77,"118",0.11966784,0.33171222,0.4729487,0.12981737,-0.0352517,-1.0874883,0.8730604,1.3051523
77,"119",-0.16807985,-0.1686755,0.15739338,0.399545,0.296671,0.29010883,0.2532287,0.6970824
77,"120",1.1554537,1.5195314,0.31954548,2.1113467,-0.9056131,0.70054334,0.89548033,0.51793057
77,"121",0.36951753,0.15278623,0.25394368,0.6268795,0.948382,0.708464,-0.21707854,0.44703835
77,"122",0.41648066,0.23115943,-0.1449552,0.93642443,-0.14302084,0.6007243,0.33613595,0.41039142
77,"123",-0.061438084,0.36797833,0.3753492,0.746973,1.1581843,0.5724208,-1.265528,0.74576294
77,"124",0.01814918,-0.27431053,0.31125566,0.4360341,0.57078135,-0.0438416,0.76900685,1.0688803
77,"125",0.069249615,-0.18869646,0.16367693,-0.24205622,-0.025509495,0.15944557,0.3064398,1.1672757
77,"126",-0.3809302,0.21621352,0.46475607,-0.12301715,-0.04240378,0.6250702,-0.50311506,-0.1885837
77,"127",0.608428,0.5455995,0.014382171,-0.24583718,0.5030635,-0.13070497,-0.14050002,0.49078387
77,"128",0.16630171,0.5787379,-0.19586152,0.63830215,1.0695932,0.33789474,0.5261935,0.5546154
77,"129",-0.14781474,-0.18530655,0.17263791,0.5630544,0.90494406,0.27316436,-0.18130063,-0.7410693
77,"130",-0.17890474,-0.090600066,-0.49191827,0.59845906,-0.046401795,0.59447503,-0.94799244,-0.4765544
77,"131",0.70178443,0.69154495,0.74683607,0.5028248,0.12635276,0.999131,0.44278964,1.1209352
77,"132",-0.83145434,0.085428275,-0.17334005,0.64556617,0.30894393,1.0575768,-1.0157655,-1.1782339
77,"133",0.7626743,0.72380465,0.84213006,0.9248873,0.8443478,0.4354475,0.067267396,-0.013506735
77,"134",-0.21866742,-0.36527815,0.27197367,0.0044080457,0.6114103,0.58620083,0.86024153,0.3840179
77,"135",0.121268615,0.2781958,0.36308426,-0.000248459,0.9340889,0.49920875,0.09782331,1.0511758
77,"136",0.4320787,0.0147366,0.47020584,1.1346014,0.08725855,0.60362446,1.0398337,0.8844298
77,"137",0.08733612,-0.27871642,0.6644209,1.1644632,1.2544771,1.5225661,0.71805793,1.2435256
77,"138",-0.56215733,0.09786147,-0.8457333,0.41722098,0.6280185,1.871501,-0.15096733,0.056645416
77,"139",0.061893594,-0.40221724,-0.57414645,0.022710044,0.4216672,-0.123905346,0.2672967,0.61674964
77,"140",0.40979242,0.33342654,1.2782372,1.1381633,0.29792327,1.3403971,-0.9753946,-0.56992173
77,"141",0.55858684,0.52368546,0.9062525,0.5077616,0.10964259,0.4105259,-0.43685317,-0.75854033
77,"142",0.30750296,-0.4561699,0.4082257,0.97247696,1.7565682,0.89305305,0.5936567,0.9092115
77,"143",-0.3966622,-0.020409463,0.4038771,0.45252505,0.8142049,0.4932908,0.17291993,-0.006217563
77,"144",0.07186452,0.46503314,-0.54857284,0.07093615,0.6146844,0.6731661,-1.1206994,0.31172812
77,"145",-0.4509767,-0.1637319,0.9870167,0.5275658,0.72956717,-0.03806836,-0.40235734,-0.14706379
77,"146",-0.014625378,-0.14254332,0.5729066,0.432016,0.11545662,0.354786,0.19564018,0.29514277
77,"147",-0.1198988,0.46060082,0.6687435,0.06874242,0.032261394,0.89058524,0.9832233,1.3086714
77,"148",-0.39843354,-0.62935907,0.9109808,0.84121287,0.64607453,0.9841677,-0.5961728,0.47011176
77,"149",0.18828195,-0.6920853,1.0086385,0.22878182,-0.20384237,-0.14517635,-0.07075205,-0.010049271
77,"150",0.77734417,0.686212,-0.5559632,-0.48118895,0.0516937,0.20157643,-0.40469837,-0.8129309
77,"151",0.5880679,-0.10858541,0.14737111,-0.124772,0.29853615,0.7262083,-0.10993101,0.40199953
77,"152",-0.25869253,-0.35384202,-0.19791558,0.531236,0.021329468,0.77470404,1.1738737,1.231794
77,"153",-0.4831873,-0.47985515,0.18333557,0.08677312,-0.25865656,0.05280458,1.0536007,1.3387858
77,"154",0.060395848,-0.142668,0.71068585,0.68582827,1.1426214,0.14614539,0.08396943,-0.11741469
77,"155",-0.48364073,-0.44237933,0.03099694,0.25836772,-0.4120744,0.012206914,-0.2447401,0.04271229
78,"001",-0.87028193,-0.79074526,0.22847013,0.29331487,-0.39643073,-0.5315814,-1.5799911,-1.214338
78,"002",-0.4492377,0.27024987,0.05540205,0.5264576,-0.4648654,0.51777655,-0.38622588,-0.0009498388
78,"003",0.36053792,0.7062976,-1.066055,0.1794633,-0.27575904,0.10252174,0.56877166,0.09394431
78,"004",-0.14577644,-0.12165608,-0.06212741,-1.3747034,-0.07736394,-0.79671603,0.37156138,0.49748355
78,"005",-0.92872953,-0.43350434,0.62158996,-0.3402788,0.44262877,0.6991323,-0.28163224,-0.16075897
78,"006",0.8089897,0.32685092,-1.6515757,0.07089196,0.22182009,-0.16244075,1.0866575,1.6354933
78,"007",0.9850162,0.32107115,-0.014397618,0.3888678,0.06384532,-0.18928903,0.5770294,-0.97853565
78,"008",0.561052,-0.087941945,0.45587596,0.31248507,0.5664124,0.38087866,-0.7738783,-0.8499217
78,"010",0.6201319,-0.1974361,0.3210209,0.27809814,0.58318746,-1.4743887,-0.5927315,0.02825511
78,"011",-1.036065,-0.76942754,0.42597428,0.42320412,0.62750685,0.31583068,-0.15421218,-0.42505854
78,"012",0.9227689,0.6232331,0.23375109,0.65721434,0.37411124,0.93973637,0.40370408,0.7878225
78,"013",0.30659965,0.42307785,1.3565105,-0.81026125,1.2566903,1.012711,0.45874792,0.5882815
78,"014",0.7265006,0.62853295,-0.34151763,-0.2287708,-0.6707937,-0.876984,0.28154904,0.20565064
78,"015",-0.25679973,0.33103985,-0.90211725,0.6042273,-0.8120254,1.2859678,-0.80694664,-1.7577803
78,"016",-0.521682,-0.6798203,0.029919397,-0.32543296,-1.290487,0.05202775,0.34805894,0.54715383
78,"017",0.7351805,0.42113507,0.37404236,-0.6851139,-0.24365716,0.5866982,-0.2059358,0.24012026
78,"018",-0.26060408,0.11184516,0.06271852,-0.43439794,-0.11050186,-0.061006337,-0.3289376,0.34347516
78,"019",0.6958908,0.42413855,-0.14264393,1.3475729,-1.0818602,0.75392646,0.95818675,1.1402438
78,"020",1.0884523,1.2744312,0.3472989,0.80555457,0.700077,-0.5490846,-0.50300246,0.2941392
78,"021",0.76159775,0.635363,-0.2387896,0.48540735,-0.89821327,0.19514911,0.35661337,0.64529634
78,"022",0.24343641,0.08336281,0.29518193,0.48506898,0.52008307,1.2879436,-0.062907025,-0.26214552
78,"023",-0.5712806,0.62450945,0.32624584,-0.7689173,-1.2424839,-0.25948554,0.107736364,0.3203216
78,"024",0.5520564,1.5400584,0.34168863,0.96956587,-0.28413868,1.160969,0.08510466,-0.33271927
78,"025",-0.54827356,-0.018434433,-0.47422633,-0.4511218,-0.46021384,0.22826461,-0.38038722,-0.66813517
78,"026",0.22762242,0.7836736,1.0402205,0.78733647,0.28567684,0.58574855,-0.02971841,-0.5453784
78,"027",0.43420228,-0.46291083,-0.27282768,0.6277818,-0.34306997,0.32722586,0.2122483,-0.16057964
78,"029",-0.36804444,0.229417,-0.036301613,0.24209897,-1.2900966,0.3317701,0.27599367,1.3140452
78,"030",0.055548336,0.55826735,-1.4672837,-1.3168358,0.009689635,-0.045702033,0.3182248,1.3036015
78,"031",-0.10796159,0.07586956,-0.4544168,0.25323954,-0.63624555,0.67807674,0.4120018,-0.14464907
78,"032",0.018306565,-0.42406216,0.33944494,0.37892285,0.36483726,-0.5990531,-0.35839814,-0.011783516
78,"033",-0.32862514,-0.14242396,1.0756912,0.6176437,0.71430737,0.84797114,-0.5499708,1.0723789
78,"034",-0.40042794,0.4984848,0.5121132,0.36248526,0.9488096,0.7554077,0.58078724,1.0831553
78,"035",-0.06156268,0.48042375,-0.62110126,0.52536905,-0.82609767,0.52371323,0.09956491,0.43745154
78,"036",-0.46784532,-1.146698,-1.0866212,-1.0123144,-0.6979909,-0.6622959,-1.1152456,0.08140688
78,"037",-0.045755208,-0.09101917,-1.0774082,-0.42461672,-0.4232234,-0.5687517,-0.20608643,0.021631038
78,"038",-0.6634944,-1.1562359,0.3235057,0.7009319,-0.42671594,-0.17987448,-0.28480226,0.053727906
78,"039",0.45679685,0.8333108,-0.099802144,1.0712621,-1.5818908,0.6562239,1.22302,1.6846253
78,"041",0.32900503,0.8340975,1.436848,0.92926294,1.0510683,0.45278406,0.3993929,1.1556909
78,"042",0.8174946,0.9347753,1.3164253,0.80440426,1.2902625,1.4185625,0.7740193,0.46393996
78,"043",-0.40690365,-0.19201465,-0.7619726,-0.49963656,-0.08079164,-0.12826943,0.45323625,0.061626196
78,"044",-0.35690892,-0.17152949,0.80648315,0.18855424,-1.153622,0.47438326,-0.03307701,1.0641158
78,"045",-0.038238395,0.57517785,0.17689621,-0.53231114,-0.7390418,0.69468296,1.3372148,1.2294046
78,"046",-0.9584683,-0.5734022,0.75809467,-0.8523356,-0.532654,-0.12356629,-0.7451376,-0.5041469
78,"047",0.26960605,0.29416746,0.2863274,0.14503846,0.38040847,0.09959321,1.0248209,0.8696402
78,"048",-0.44725025,-0.10258968,1.3026648,0.5341002,0.18517934,0.7599592,0.6781825,0.7465545
78,"049",-0.008208533,0.41885546,0.6409315,-0.5612055,0.5478902,0.785449,1.0662218,0.85547924
78,"050",0.7824621,0.9183681,0.43855673,1.7070439,0.11516541,1.4141159,1.6017729,1.5412195
78,"051",0.21495888,-0.055964783,0.9484993,1.0235884,1.2341582,0.9740038,1.0576872,0.86834955
78,"052",0.2808763,-0.081627935,0.30737224,0.21121354,0.6244832,0.2575552,0.28051683,0.7595798
78,"053",0.6514388,0.072980255,0.91751623,0.43026742,0.68721324,1.0507812,-0.25287572,-0.45570868
78,"054",0.58554214,0.7250026,0.9341496,1.8367974,1.0751473,1.027602,1.0625862,1.2525314
78,"055",-0.3639707,-0.7860349,1.0496196,0.21484962,0.6836196,0.67104566,-0.67963266,-0.46345583
78,"056",-0.39931002,0.10914202,0.34122998,0.22487962,0.07150694,-0.053846925,0.41106373,0.79660976
78,"057",0.14064921,0.31289494,-0.051977165,0.80246717,-0.78082395,0.37685388,-1.3195283,-0.5384743
78,"058",0.13315094,0.33952117,-0.035161883,0.1635492,-0.11389329,-0.33941036,-0.67582095,-0.13611467
78,"059",NA,NA,NA,NA,NA,NA,NA,NA
78,"060",-0.32503015,0.27183664,-0.6993557,0.24883206,-0.29015875,1.1872976,-0.031273622,0.60125446
78,"062",1.216444,1.2652777,0.19444196,0.15259689,-0.047882527,-0.8727044,-0.30215755,-0.10708509
78,"063",0.22979055,0.5460423,0.11563678,0.22100659,-0.31519264,-0.032815285,0.014848113,0.43111128
78,"064",1.2655898,0.6501875,0.9946337,1.3807151,0.87144387,1.0478694,0.844464,0.5115822
78,"065",0.22368854,0.3373047,0.196331,-0.18272115,0.21093878,0.37168857,0.9490814,-0.11625512
78,"066",0.21382973,0.32620126,0.5518577,0.9720513,-0.9688532,0.417301,-0.6834732,0.28671107
78,"067",-0.124805726,0.32277378,-0.018425167,0.8317393,0.5339505,1.908178,0.75125366,1.669331
78,"068",-0.24232465,-0.7712919,1.385442,-0.22976625,1.3947008,-0.018035784,0.5905186,1.1365087
78,"069",0.5330879,1.235523,0.57826555,1.4022917,-0.22756314,1.3635827,0.6288611,0.7609892
78,"070",-0.024192564,-0.09326148,-0.40993652,0.6193854,-0.34777266,0.4973747,0.6885869,0.50369865
78,"071",NA,NA,NA,NA,NA,NA,NA,NA
78,"072",0.6003874,1.2870517,-0.5482923,1.1402884,0.60680115,1.2745842,1.2872909,1.8273647
78,"073",-0.6180572,-0.15575828,0.26973492,0.23798385,-0.76572335,-0.3398196,-0.14218582,-1.8355271
78,"074",-0.8591715,-0.25343597,-0.57532763,-0.065976754,-0.5418824,0.48816624,-0.8045265,0.11760857
78,"075",0.1637214,-0.814595,-0.31793505,-0.3098634,-0.28633532,-0.66842693,0.31117934,-0.8707596
78,"076",-0.7101693,-0.82190955,0.80920887,-0.0193129,0.35726976,-1.247433,-0.29786015,-0.69263726
78,"077",-0.14346975,0.10071052,0.2765615,0.24102132,0.9299978,0.6841061,0.8953992,0.3202145
78,"079",0.16093111,0.1655174,0.6480575,-0.19341993,0.6367547,0.18312693,1.3365539,0.42027846
78,"080",-0.3257652,-0.5587027,-0.70674676,-0.88428366,-0.4150196,0.34558374,-0.26334503,0.8474634
78,"081",NA,NA,NA,NA,NA,NA,NA,NA
78,"082",-0.5909569,-1.4727569,-0.62002206,-0.61042833,0.4910987,-0.4861595,0.33129168,-0.54578304
78,"083",-0.5573445,-0.50859445,0.8330277,0.73267597,0.09540341,0.43305263,-0.048535664,-0.0008462697
78,"084",-0.087050125,-0.10121974,0.5083524,0.32712522,0.62092924,-0.069447294,0.31084198,-0.41592503
78,"085",-0.67585254,-0.56960416,-0.2630568,0.012757177,-0.6669601,0.301195,-0.18369876,0.073968135
78,"086",0.62059736,0.250336,0.4216569,0.48916173,0.080001235,1.1177284,0.07006322,0.87096643
78,"087",-0.8665433,-0.04075535,0.110134624,0.43176693,0.45519647,-0.19297999,0.4240388,0.7145979
78,"088",0.5389927,0.2908517,0.28175157,-0.020575011,0.8320507,-0.19545546,1.009826,1.453502
78,"089",1.4619609,0.8329167,0.46566564,0.15922073,0.6741002,0.88988554,0.7086979,-1.2527888
78,"090",0.6617039,0.1299147,0.26026857,-0.024030084,1.4734575,1.2587707,0.9790489,0.98244506
78,"091",-0.23207794,-0.7830725,0.74470454,0.341083,0.19188192,0.9682003,0.21480207,0.34356317
78,"092",0.30254853,0.2537605,0.020458283,0.46663675,0.8112124,0.07332976,0.3068162,1.1662209
78,"093",-0.049834464,-0.3051895,-0.07173173,0.075115696,0.73487264,0.14969143,0.6295996,0.1328458
78,"094",-0.24502194,-0.09329097,0.62676525,0.42473635,0.47914654,0.33789587,0.35338855,-0.37761077
78,"095",-0.3047391,-0.053910233,-0.39044127,-0.5418895,-0.5089642,-0.28505063,1.0306069,1.0414072
78,"096",0.27532303,-0.045272052,0.56904453,0.00849095,1.4332999,0.29629666,0.28684837,0.3554234
78,"097",-1.5600165,-0.76109326,-0.8926506,0.109545626,0.24420014,0.5786291,-0.25093225,-0.48718023
78,"098",-0.17311367,-0.010743212,-0.16076109,0.0990404,-0.46969843,0.8369936,-1.3397453,0.27569228
78,"099",-0.37270105,-0.13162272,0.8247868,-0.1477411,0.73246616,-0.6255493,-0.15534547,-0.55492043
