time,sub,run,FS-left-amygdala,FS-right-amygdala
6,pixar079,run-01,0.38273427,0.9769032
7,pixar079,run-01,0.014813923,0.780166
8,pixar079,run-01,1.377211,1.7792432
9,pixar079,run-01,1.208107,1.3868679
10,pixar079,run-01,0.9930635,1.4678453
11,pixar079,run-01,0.9939279,1.3125306
12,pixar079,run-01,1.050892,1.5544972
13,pixar079,run-01,1.1881906,1.6046071
14,pixar079,run-01,0.11562422,0.5326937
15,pixar079,run-01,-0.014743106,1.096712
16,pixar079,run-01,0.26769558,1.0797256
17,pixar079,run-01,0.3089647,0.9590492
18,pixar079,run-01,0.14060724,1.0423969
19,pixar079,run-01,0.15910625,0.94296324
20,pixar079,run-01,0.26592562,1.345153
21,pixar079,run-01,1.107799,1.1024643
22,pixar079,run-01,0.9874857,0.6964903
23,pixar079,run-01,0.5935527,0.7672699
24,pixar079,run-01,0.61669606,1.1878201
25,pixar079,run-01,-0.13759886,1.2170001
26,pixar079,run-01,-0.6871079,0.051627696
27,pixar079,run-01,-0.82132375,0.24344146
28,pixar079,run-01,0.37567738,0.6498912
29,pixar079,run-01,-0.16420078,0.3248266
30,pixar079,run-01,0.47104,0.5857892
31,pixar079,run-01,0.41278973,0.6172417
32,pixar079,run-01,1.1449051,0.9308746
33,pixar079,run-01,0.9906148,1.2915224
34,pixar079,run-01,0.06569996,0.22144662
35,pixar079,run-01,-1.1546211,-0.47840318
36,pixar079,run-01,-1.0029106,-0.88971186
37,pixar079,run-01,-1.1440799,-0.7293342
38,pixar079,run-01,1.7551616,1.5812021
39,pixar079,run-01,-0.38816202,0.13053548
40,pixar079,run-01,0.0071037794,0.34772405
41,pixar079,run-01,-0.43240184,0.22716919
42,pixar079,run-01,0.4341379,0.68103945
43,pixar079,run-01,-0.24575195,0.5474717
44,pixar079,run-01,0.3489646,-0.05005746
45,pixar079,run-01,-0.6834267,-0.42158252
46,pixar079,run-01,-0.28299478,0.007857162
47,pixar079,run-01,0.03170311,0.009316184
48,pixar079,run-01,-0.61150014,0.3459631
49,pixar079,run-01,-0.22150515,-0.5595554
50,pixar079,run-01,-0.14465548,-0.081960976
51,pixar079,run-01,0.07184274,0.2840068
52,pixar079,run-01,0.10467467,0.52274615
53,pixar079,run-01,-0.2617283,0.022144185
54,pixar079,run-01,0.11477603,0.636031
55,pixar079,run-01,-1.5335234,-0.36248994
56,pixar079,run-01,-0.11930584,-0.022515353
57,pixar079,run-01,-0.31910387,-0.09421117
58,pixar079,run-01,0.16271989,0.44845447
59,pixar079,run-01,-0.5171598,0.011241534
60,pixar079,run-01,-0.043396443,-0.18994614
61,pixar079,run-01,-0.17739613,-0.26679403
62,pixar079,run-01,0.53655076,-0.34511495
63,pixar079,run-01,-0.13459681,-0.21718124
64,pixar079,run-01,-0.37158498,0.009065531
65,pixar079,run-01,-0.41838577,-0.36372614
66,pixar079,run-01,0.8643531,0.65602565
67,pixar079,run-01,-0.067110896,-0.11795167
68,pixar079,run-01,0.47669366,0.093481325
69,pixar079,run-01,0.30227306,0.5057794
70,pixar079,run-01,0.14886095,-0.32394052
71,pixar079,run-01,-0.5707357,-0.5012195
72,pixar079,run-01,0.10419656,-0.19887279
73,pixar079,run-01,0.8169524,0.33089456
74,pixar079,run-01,0.15766495,0.09202629
75,pixar079,run-01,0.20336276,0.07068116
76,pixar079,run-01,1.5479931,1.0957422
77,pixar079,run-01,0.57003915,0.20790698
78,pixar079,run-01,0.16093111,0.1655174
79,pixar079,run-01,-1.6132562,-0.014701586
80,pixar079,run-01,-1.8089832,-1.3884434
81,pixar079,run-01,-0.5758717,-0.44885033
82,pixar079,run-01,-0.2578255,-0.6250706
83,pixar079,run-01,-0.3693949,-0.5949139
84,pixar079,run-01,-0.54126394,-0.39676446
85,pixar079,run-01,-0.547976,-0.5278716
86,pixar079,run-01,-0.6312478,-0.618382
87,pixar079,run-01,-0.36766857,-0.23186965
88,pixar079,run-01,0.51868826,0.4305058
89,pixar079,run-01,0.6173015,0.11865907
90,pixar079,run-01,-0.41401058,-0.9704354
91,pixar079,run-01,1.2727354,0.23450764
92,pixar079,run-01,-0.08067231,0.17432772
93,pixar079,run-01,,
94,pixar079,run-01,-1.1380267,-1.4128565
95,pixar079,run-01,0.4293801,-0.15128846
96,pixar079,run-01,0.57883364,-0.7295534
97,pixar079,run-01,0.5663303,-0.17726696
98,pixar079,run-01,-0.10452309,-0.7246247
99,pixar079,run-01,-0.4169076,-0.7855245
100,pixar079,run-01,-0.214235,-0.56370294
101,pixar079,run-01,-0.20576146,-0.59729594
102,pixar079,run-01,0.044102777,-0.015290411
103,pixar079,run-01,-0.15762763,-0.55350316
104,pixar079,run-01,-0.5488841,-0.24022755
105,pixar079,run-01,-0.96683294,-0.5327074
106,pixar079,run-01,-0.6450189,-0.6651409
107,pixar079,run-01,-0.9134575,-0.67043674
108,pixar079,run-01,-0.6394726,-0.39059043
109,pixar079,run-01,-0.41577527,-0.20806634
110,pixar079,run-01,-0.51095694,-0.52434105
111,pixar079,run-01,-0.123697974,-0.60345644
112,pixar079,run-01,0.5515061,-0.1066257
113,pixar079,run-01,0.21163121,-0.40496048
114,pixar079,run-01,-0.21148638,0.007269122
115,pixar079,run-01,-0.44914538,-0.8610447
116,pixar079,run-01,0.11231354,-0.67171973
117,pixar079,run-01,-0.47705594,-0.54880476
118,pixar079,run-01,-0.3988603,-0.9080116
119,pixar079,run-01,-0.8257983,-1.2853323
120,pixar079,run-01,-0.5862987,-0.59456146
121,pixar079,run-01,-0.5084315,-0.42756087
122,pixar079,run-01,0.36583564,-0.43797565
123,pixar079,run-01,-0.15012482,-0.42551708
124,pixar079,run-01,-0.6001461,-0.9883248
125,pixar079,run-01,-0.17064878,-0.53255296
126,pixar079,run-01,-0.84712875,-1.2545569
127,pixar079,run-01,-0.6111297,-0.9523904
128,pixar079,run-01,0.16051137,-0.2355483
129,pixar079,run-01,-0.18239708,-0.56460905
130,pixar079,run-01,-0.6419617,-0.8976303
131,pixar079,run-01,-0.6270359,-0.6935961
132,pixar079,run-01,0.8886399,-0.5973635
133,pixar079,run-01,1.3024012,-0.015681371
134,pixar079,run-01,0.10386996,0.54469293
135,pixar079,run-01,0.36039808,0.5398968
136,pixar079,run-01,-1.1488906,0.018799637
137,pixar079,run-01,0.0950961,-0.22387612
138,pixar079,run-01,-0.15935534,-0.0004644441
139,pixar079,run-01,-0.015371769,-0.3530821
140,pixar079,run-01,-0.03832546,0.1091408
141,pixar079,run-01,-0.16564356,0.14006686
142,pixar079,run-01,-0.31818444,0.032062612
143,pixar079,run-01,-0.22348404,-0.46719706
144,pixar079,run-01,-0.24714142,0.24671973
145,pixar079,run-01,0.5454296,-0.010862444
146,pixar079,run-01,0.2648738,-0.2807249
147,pixar079,run-01,0.2559416,-0.24436969
148,pixar079,run-01,0.38905805,0.08774324
149,pixar079,run-01,0.30594167,0.007844621
150,pixar079,run-01,1.1993264,0.5576594
151,pixar079,run-01,-0.2901479,-0.42582878
152,pixar079,run-01,-0.68808556,-0.846345
153,pixar079,run-01,-0.5434543,-0.6497613
154,pixar079,run-01,-0.52656734,-0.969645
155,pixar079,run-01,-0.5236307,-0.85163176
156,pixar079,run-01,-0.7595426,-0.9104375
157,pixar079,run-01,-0.18922086,-0.7058595
158,pixar079,run-01,-0.6198611,-0.65713847
159,pixar079,run-01,-0.033448897,-0.65945166
160,pixar079,run-01,0.06465365,-0.30348107
161,pixar079,run-01,-0.09200503,-0.893436
162,pixar079,run-01,-0.30212814,-0.5692903
163,pixar079,run-01,-0.5495117,-0.5002132
164,pixar079,run-01,-0.3161359,-0.6182969
165,pixar079,run-01,-0.3860515,-0.59144896
166,pixar079,run-01,-0.3051792,-0.5641855
167,pixar079,run-01,-0.87788165,-1.1713616
0,pixar080,run-01,1.3870075,0.44659004
1,pixar080,run-01,0.866514,-0.28270096
2,pixar080,run-01,1.0574592,0.118571766
3,pixar080,run-01,1.2136587,-0.29006672
4,pixar080,run-01,0.9915379,0.23663405
5,pixar080,run-01,1.2618273,0.9915725
6,pixar080,run-01,0.89631635,0.46017447
7,pixar080,run-01,0.5394416,-0.4718483
8,pixar080,run-01,1.2372346,-0.017141005
9,pixar080,run-01,0.84346205,1.018996
10,pixar080,run-01,0.07448749,0.24774173
11,pixar080,run-01,0.99273115,0.22262709
12,pixar080,run-01,0.53433424,0.14537343
13,pixar080,run-01,0.4519741,0.15557505
14,pixar080,run-01,0.8228205,-0.36740094
15,pixar080,run-01,1.0632596,0.0074269804
16,pixar080,run-01,1.5920916,0.5927426
17,pixar080,run-01,0.23950253,-0.10451252
18,pixar080,run-01,-0.1299655,0.37772807
19,pixar080,run-01,0.06941096,-0.15412895
20,pixar080,run-01,0.34367317,0.33751595
21,pixar080,run-01,0.42278984,0.46268407
22,pixar080,run-01,0.8052301,0.85377985
23,pixar080,run-01,0.5311195,0.14006457
24,pixar080,run-01,0.95851105,-0.076201506
25,pixar080,run-01,-0.19788486,-0.25923693
26,pixar080,run-01,0.39504507,-0.17278661
27,pixar080,run-01,0.029691365,-0.22047615
28,pixar080,run-01,0.33210707,-0.31352264
29,pixar080,run-01,0.04604618,-0.52244025
30,pixar080,run-01,0.19121082,-0.37188318
31,pixar080,run-01,0.050242297,-0.5026014
32,pixar080,run-01,-0.25302812,-1.0051436
33,pixar080,run-01,-0.23655796,-0.7848019
34,pixar080,run-01,0.7719899,0.6290788
35,pixar080,run-01,0.2501976,0.3132145
36,pixar080,run-01,0.82534474,1.4055144
37,pixar080,run-01,0.16744733,0.12899253
38,pixar080,run-01,0.5912679,0.07807839
39,pixar080,run-01,1.0881209,0.7692402
40,pixar080,run-01,0.85318863,0.3479495
41,pixar080,run-01,0.09583489,-0.3964988
42,pixar080,run-01,0.1604855,-0.35142162
43,pixar080,run-01,0.48081547,-0.19139531
44,pixar080,run-01,0.7901094,-0.2330594
45,pixar080,run-01,1.187693,0.12482118
46,pixar080,run-01,1.0159124,0.7243376
47,pixar080,run-01,0.27986446,-0.15340589
48,pixar080,run-01,1.1460794,0.7401003
49,pixar080,run-01,0.9212177,0.10517202
50,pixar080,run-01,-0.04594268,-0.23582901
51,pixar080,run-01,-0.2421829,-1.1099737
52,pixar080,run-01,0.9931552,0.2910831
53,pixar080,run-01,1.148523,1.8381002
54,pixar080,run-01,-0.0106823165,-0.7997416
55,pixar080,run-01,0.71775264,0.511457
56,pixar080,run-01,1.1896763,0.59799176
57,pixar080,run-01,0.46954304,0.34839407
58,pixar080,run-01,0.37502697,-0.018732624
59,pixar080,run-01,-0.08314707,0.01482311
60,pixar080,run-01,-0.050836872,-0.060068484
61,pixar080,run-01,0.41457203,0.37750682
62,pixar080,run-01,-0.16435336,0.081359245
63,pixar080,run-01,-0.022254806,0.041093502
64,pixar080,run-01,-0.31240085,0.1712839
65,pixar080,run-01,0.5422683,0.39672822
66,pixar080,run-01,0.23338643,0.34899
67,pixar080,run-01,0.74994385,0.08330705
68,pixar080,run-01,0.7934181,1.3444356
69,pixar080,run-01,0.047451764,-0.19540462
70,pixar080,run-01,-0.042439822,0.74132603
71,pixar080,run-01,-0.1800366,-0.256599
72,pixar080,run-01,-0.3774846,-0.082398504
73,pixar080,run-01,-0.9402613,0.2300608
74,pixar080,run-01,-0.3576123,-0.39592382
75,pixar080,run-01,-0.337329,-0.2536295
76,pixar080,run-01,-0.59749913,0.07505254
77,pixar080,run-01,-0.6912504,-0.75097847
78,pixar080,run-01,-0.3257652,-0.5587027
79,pixar080,run-01,-0.336253,0.12602215
80,pixar080,run-01,-0.9397575,0.26267865
81,pixar080,run-01,-0.074502446,0.069268204
82,pixar080,run-01,0.132223,0.053099107
83,pixar080,run-01,-0.07074644,1.2811582
84,pixar080,run-01,-0.31314266,0.23993658
85,pixar080,run-01,-0.5980447,-0.43302706
86,pixar080,run-01,-0.046749827,0.24077415
87,pixar080,run-01,-0.20026642,0.076018795
88,pixar080,run-01,0.5574072,0.15188491
89,pixar080,run-01,-0.11603939,-0.083456054
90,pixar080,run-01,-0.5700871,-0.3444578
91,pixar080,run-01,-1.1340839,-0.91443145
92,pixar080,run-01,-0.3763557,-0.5023567
93,pixar080,run-01,-0.9040251,-0.46042854
94,pixar080,run-01,-0.9137734,-0.4734077
95,pixar080,run-01,-0.7316862,-0.5459668
96,pixar080,run-01,-0.18676503,-0.43620262
97,pixar080,run-01,-0.41861662,0.22577038
98,pixar080,run-01,-0.6755048,-0.17700571
99,pixar080,run-01,-0.39293244,-0.6069622
100,pixar080,run-01,-1.1078179,-0.6330637
101,pixar080,run-01,-1.1197007,-0.48696816
102,pixar080,run-01,-1.5950828,-1.053727
103,pixar080,run-01,-1.2362419,-1.2137642
104,pixar080,run-01,-1.0756551,-0.595349
105,pixar080,run-01,,
106,pixar080,run-01,-0.099017374,-0.1129347
107,pixar080,run-01,-0.46745238,-0.5283199
108,pixar080,run-01,-0.71738845,-0.48326433
109,pixar080,run-01,0.05694813,0.3224197
110,pixar080,run-01,-0.2965689,0.27103892
111,pixar080,run-01,-1.1584496,-0.7822449
112,pixar080,run-01,-1.3948487,-0.89182186
113,pixar080,run-01,-0.9860744,0.4296606
114,pixar080,run-01,-0.6745993,-0.57900083
115,pixar080,run-01,-0.5158485,-0.77535516
116,pixar080,run-01,0.059557766,0.08617798
117,pixar080,run-01,0.14062375,0.23814861
118,pixar080,run-01,0.4341083,0.66865486
119,pixar080,run-01,-0.28793198,0.22845843
120,pixar080,run-01,-0.3325019,0.38230675
121,pixar080,run-01,-1.0675648,-0.87896955
122,pixar080,run-01,-0.63740695,-0.7930803
123,pixar080,run-01,-0.47495523,-0.21834476
124,pixar080,run-01,-0.42475227,-0.36074156
125,pixar080,run-01,0.043830045,-0.027576966
126,pixar080,run-01,0.13632189,-0.003980399
127,pixar080,run-01,-0.8591842,-1.184472
128,pixar080,run-01,-0.9936957,-1.1685532
129,pixar080,run-01,-0.25563526,-0.21521676
130,pixar080,run-01,-0.24287805,-0.15072888
131,pixar080,run-01,0.24192727,0.85605633
132,pixar080,run-01,0.4787897,-0.16437612
133,pixar080,run-01,-0.36265838,0.37124676
134,pixar080,run-01,0.5736011,0.96983606
135,pixar080,run-01,0.34387198,0.4992328
136,pixar080,run-01,-0.7766859,-0.44045362
137,pixar080,run-01,-0.9262786,-0.26191172
138,pixar080,run-01,-0.2984966,-0.011925758
139,pixar080,run-01,0.13400325,0.087583005
140,pixar080,run-01,0.011051535,0.06175514
141,pixar080,run-01,0.19260243,0.17421417
142,pixar080,run-01,0.18381898,0.35411984
143,pixar080,run-01,0.0029798404,0.9685891
144,pixar080,run-01,0.282809,0.41976732
145,pixar080,run-01,0.11107594,0.16021228
146,pixar080,run-01,-0.48510018,-0.5829366
147,pixar080,run-01,-0.8013334,-0.32301068
148,pixar080,run-01,-0.13357802,0.2590478
149,pixar080,run-01,0.25976336,0.2545149
150,pixar080,run-01,-0.86991143,0.34603608
151,pixar080,run-01,-0.25659698,0.2766985
152,pixar080,run-01,-0.37417394,0.04910902
153,pixar080,run-01,-0.038589757,0.1407987
154,pixar080,run-01,-0.60391635,-0.1875232
155,pixar080,run-01,-0.6988494,0.0031676218
156,pixar080,run-01,-0.39886472,-0.28894648
157,pixar080,run-01,-0.2951841,0.18643351
158,pixar080,run-01,-0.6712369,-0.3873891
159,pixar080,run-01,-0.8909845,-0.18043622
160,pixar080,run-01,-0.5858854,0.08252594
161,pixar080,run-01,-0.4864773,-0.10314856
162,pixar080,run-01,-0.12754822,0.41394883
163,pixar080,run-01,-0.26107737,-0.13682158
164,pixar080,run-01,-0.22699742,-0.097144745
165,pixar080,run-01,0.003968871,0.23045506
166,pixar080,run-01,0.3222242,1.0006607
167,pixar080,run-01,-0.055128284,0.046412293
0,pixar081,run-01,-0.6368708,0.04455432
1,pixar081,run-01,1.1592673,0.6420109
2,pixar081,run-01,1.3340769,0.41699985
3,pixar081,run-01,0.6204467,1.0711132
4,pixar081,run-01,0.53987545,0.6381173
5,pixar081,run-01,0.16389902,0.9674487
6,pixar081,run-01,0.9115953,0.37665898
7,pixar081,run-01,0.58774537,0.6584904
8,pixar081,run-01,0.3066946,0.7214882
9,pixar081,run-01,0.07313541,-0.39713728
10,pixar081,run-01,0.49224123,0.63512546
11,pixar081,run-01,0.41861272,1.264074
12,pixar081,run-01,-0.2874157,-0.08809334
13,pixar081,run-01,0.3435773,0.68715966
14,pixar081,run-01,-0.81859016,0.30425668
15,pixar081,run-01,0.20538358,0.28439784
16,pixar081,run-01,-0.5846434,0.32221928
17,pixar081,run-01,0.019255424,-0.120776266
18,pixar081,run-01,-0.36511418,0.405535
19,pixar081,run-01,-0.57546645,0.41003892
20,pixar081,run-01,-0.442372,-0.091383256
21,pixar081,run-01,0.13189091,0.775207
22,pixar081,run-01,,
23,pixar081,run-01,1.5919514,1.1103903
24,pixar081,run-01,,
25,pixar081,run-01,,
26,pixar081,run-01,,
27,pixar081,run-01,-0.73597175,0.29339024
28,pixar081,run-01,0.83470756,0.9415277
29,pixar081,run-01,0.72872806,0.8725418
30,pixar081,run-01,-0.83148116,0.23482355
31,pixar081,run-01,-0.8261735,-1.1820887
32,pixar081,run-01,-0.19306545,0.47988144
33,pixar081,run-01,-0.28481477,0.8486903
34,pixar081,run-01,-0.9634595,-0.28481248
35,pixar081,run-01,-1.0240421,-0.8532178
36,pixar081,run-01,-0.24770772,0.37078044
37,pixar081,run-01,-0.102398254,1.092248
38,pixar081,run-01,-0.6634772,0.4543067
39,pixar081,run-01,-0.0969891,-0.114649326
40,pixar081,run-01,-0.055972632,1.0734403
41,pixar081,run-01,-0.7367816,-0.024484633
42,pixar081,run-01,-1.0991485,0.26622477
43,pixar081,run-01,-0.30883443,-0.21897383
44,pixar081,run-01,-0.44296852,0.9374096
45,pixar081,run-01,-0.83183455,-0.06301535
46,pixar081,run-01,-1.036023,0.53283376
47,pixar081,run-01,-1.2954847,0.6163459
48,pixar081,run-01,-0.8147755,0.08873514
49,pixar081,run-01,-0.94305533,0.5471529
50,pixar081,run-01,-0.8792488,0.76524025
51,pixar081,run-01,-1.6237949,-0.63032687
52,pixar081,run-01,-0.90648246,-0.5721478
53,pixar081,run-01,-1.024305,0.1359028
54,pixar081,run-01,-1.2304596,0.08760428
55,pixar081,run-01,-0.5706354,0.13301396
56,pixar081,run-01,-0.29870906,1.2181474
57,pixar081,run-01,-0.4332807,0.95945936
58,pixar081,run-01,-2.2408574,-0.36226097
59,pixar081,run-01,-1.2899657,-0.2806793
60,pixar081,run-01,-1.2638611,1.0839065
61,pixar081,run-01,-1.3999494,0.069711134
62,pixar081,run-01,-1.8239037,0.066560656
63,pixar081,run-01,-1.1430663,-0.11282611
64,pixar081,run-01,-0.29240552,-0.61400443
65,pixar081,run-01,,
66,pixar081,run-01,-0.8929594,0.28792644
67,pixar081,run-01,-0.8131978,-1.0234219
68,pixar081,run-01,-0.74792546,-0.4908686
69,pixar081,run-01,0.008528675,0.13520287
70,pixar081,run-01,-0.46008828,-0.037013713
71,pixar081,run-01,-0.9613759,-0.8253939
72,pixar081,run-01,0.017568454,-0.11595385
73,pixar081,run-01,-0.030932227,0.5135131
74,pixar081,run-01,-0.6006877,-0.2218439
75,pixar081,run-01,0.70268697,0.31969482
76,pixar081,run-01,0.39701566,0.5653735
77,pixar081,run-01,,
78,pixar081,run-01,,
79,pixar081,run-01,-0.3796123,-1.3411275
80,pixar081,run-01,-0.3327952,-0.6163776
81,pixar081,run-01,0.35310015,-0.47548598
82,pixar081,run-01,0.29442656,-0.8844604
83,pixar081,run-01,0.9077442,0.37030262
84,pixar081,run-01,0.48178494,-0.7403681
85,pixar081,run-01,0.44760633,-0.3747741
86,pixar081,run-01,-0.118127786,-1.0233546
87,pixar081,run-01,,
88,pixar081,run-01,,
89,pixar081,run-01,,
90,pixar081,run-01,,
91,pixar081,run-01,,
92,pixar081,run-01,-0.16593413,-1.1137614
93,pixar081,run-01,0.31138715,-0.6205649
94,pixar081,run-01,-0.12660754,-0.39067143
95,pixar081,run-01,-0.3491665,-0.09382673
96,pixar081,run-01,0.49399114,-0.7484213
97,pixar081,run-01,0.11237805,-0.3035418
98,pixar081,run-01,0.28382823,-0.7200647
99,pixar081,run-01,-0.65507776,-0.69042295
100,pixar081,run-01,0.41370344,-0.43584263
101,pixar081,run-01,-0.19980371,-0.47909904
102,pixar081,run-01,-0.0825762,-1.6754708
103,pixar081,run-01,0.083022684,-0.5754822
104,pixar081,run-01,0.4795905,0.19172156
105,pixar081,run-01,0.8214938,0.23347834
106,pixar081,run-01,0.43076387,-0.8661286
107,pixar081,run-01,0.3768742,0.3853978
108,pixar081,run-01,0.3475283,-0.4425586
109,pixar081,run-01,0.28408974,0.36759374
110,pixar081,run-01,-0.2647096,-0.16627163
111,pixar081,run-01,0.28808138,-0.744049
112,pixar081,run-01,-0.094824396,0.12517525
113,pixar081,run-01,0.23505299,-0.4615654
114,pixar081,run-01,0.17871483,0.07984435
115,pixar081,run-01,-0.3039519,-1.1423831
116,pixar081,run-01,-0.26256025,-0.05384908
117,pixar081,run-01,0.5919461,0.41573098
118,pixar081,run-01,0.119045705,-0.14442489
119,pixar081,run-01,0.045571197,-0.07457873
120,pixar081,run-01,-0.08609176,-1.2056354
121,pixar081,run-01,,
122,pixar081,run-01,0.8036101,-0.66059554
123,pixar081,run-01,0.22522672,-0.42158526
124,pixar081,run-01,0.21606614,0.08096011
125,pixar081,run-01,1.1264663,-0.41408765
126,pixar081,run-01,0.21983643,-0.7235077
127,pixar081,run-01,0.32226136,-0.8020385
128,pixar081,run-01,0.87319875,0.08689663
129,pixar081,run-01,0.21151483,-0.3372364
130,pixar081,run-01,1.1689636,-0.12240072
131,pixar081,run-01,0.6116664,0.35568696
132,pixar081,run-01,0.8188959,0.5667792
133,pixar081,run-01,0.6258017,-0.14139427
134,pixar081,run-01,1.0895296,0.274998
135,pixar081,run-01,0.6598993,0.58505154
136,pixar081,run-01,,
137,pixar081,run-01,0.21510327,-0.9541161
138,pixar081,run-01,1.0587059,-0.23799044
139,pixar081,run-01,-0.04501326,-0.9151718
140,pixar081,run-01,0.7623283,-0.70292604
141,pixar081,run-01,1.2928363,0.12988487
142,pixar081,run-01,1.0845488,0.230993
143,pixar081,run-01,1.056479,0.5026299
144,pixar081,run-01,0.5267144,-0.20319176
145,pixar081,run-01,0.48092923,0.13345633
146,pixar081,run-01,1.5055237,0.8108586
147,pixar081,run-01,,
148,pixar081,run-01,,
149,pixar081,run-01,,
150,pixar081,run-01,,
151,pixar081,run-01,-0.62349224,-1.2156453
152,pixar081,run-01,-0.6823179,-0.4362153
153,pixar081,run-01,0.9950581,0.7686715
154,pixar081,run-01,1.5856022,0.6604691
155,pixar081,run-01,0.21020383,-1.0507387
156,pixar081,run-01,,
157,pixar081,run-01,,
158,pixar081,run-01,,
159,pixar081,run-01,-0.21863307,-0.12384092
160,pixar081,run-01,1.185793,0.28136584
161,pixar081,run-01,0.24442215,0.39690986
162,pixar081,run-01,1.3541638,0.85486144
163,pixar081,run-01,1.0247608,0.79486334
164,pixar081,run-01,0.07436401,0.30531567
165,pixar081,run-01,-1.3999363,-0.1467756
166,pixar081,run-01,-0.048591126,0.0029807324
167,pixar081,run-01,1.0116124,-0.78006583
0,pixar082,run-01,-1.7811189,-0.2833338
1,pixar082,run-01,-1.7302749,-0.9372092
2,pixar082,run-01,-0.97802424,-0.28694177
3,pixar082,run-01,-2.0146027,-0.9654517
4,pixar082,run-01,-1.5422609,-0.15494885
5,pixar082,run-01,-1.618737,-0.70276034
6,pixar082,run-01,-1.1565049,0.13561119
7,pixar082,run-01,-0.80116665,0.014602005
8,pixar082,run-01,-0.387235,0.6919955
9,pixar082,run-01,-0.2815707,0.5745584
10,pixar082,run-01,,
11,pixar082,run-01,-1.3628736,-0.11207964
12,pixar082,run-01,0.3816531,2.0369487
13,pixar082,run-01,-0.44332334,-0.014953217
14,pixar082,run-01,-0.13755015,-0.22314689
15,pixar082,run-01,-0.2254347,0.17721233
16,pixar082,run-01,-0.6920645,-0.38257185
17,pixar082,run-01,0.13629988,1.064614
18,pixar082,run-01,-0.23845969,0.46971476
19,pixar082,run-01,-0.28416803,0.44842285
20,pixar082,run-01,-0.30413568,-0.24073546
21,pixar082,run-01,-0.6984239,0.08140681
22,pixar082,run-01,0.7428068,0.9241163
23,pixar082,run-01,0.31556904,0.4817545
24,pixar082,run-01,-0.8211715,-0.1722834
25,pixar082,run-01,-0.9445506,-0.41467726
26,pixar082,run-01,-0.64763314,-1.0006188
27,pixar082,run-01,0.23858795,0.18152243
28,pixar082,run-01,-0.4834921,-0.9168912
29,pixar082,run-01,-0.68235743,-0.7880533
30,pixar082,run-01,-1.5213356,-1.783271
31,pixar082,run-01,-0.8759709,-1.4945247
32,pixar082,run-01,-1.1561114,-0.5374647
33,pixar082,run-01,0.35817525,0.72803575
34,pixar082,run-01,-0.3488396,0.26620898
35,pixar082,run-01,-0.47267228,0.54971546
36,pixar082,run-01,0.037094217,0.16262338
37,pixar082,run-01,0.798701,1.0104374
38,pixar082,run-01,-1.4665627,-1.439471
39,pixar082,run-01,-0.81331825,-0.14698125
40,pixar082,run-01,-0.42244002,-0.09710899
41,pixar082,run-01,-0.49784043,-0.8256112
42,pixar082,run-01,-0.5413344,-0.1506268
43,pixar082,run-01,-0.35898766,0.24779408
44,pixar082,run-01,0.06324898,0.81018454
45,pixar082,run-01,0.12967303,0.17185718
46,pixar082,run-01,-0.3988358,0.2647527
47,pixar082,run-01,-0.35288966,0.28167462
48,pixar082,run-01,-0.6565848,-0.07680849
49,pixar082,run-01,-0.5549899,-0.013784707
50,pixar082,run-01,-0.32877377,0.35373878
51,pixar082,run-01,-0.40473583,-0.8697779
52,pixar082,run-01,-0.5268872,-0.9383056
53,pixar082,run-01,-0.29693595,0.48492694
54,pixar082,run-01,-0.13067867,0.32111207
55,pixar082,run-01,-0.19583961,0.34710196
56,pixar082,run-01,0.3328269,0.31317946
57,pixar082,run-01,0.07169853,0.061660193
58,pixar082,run-01,-0.31840998,-0.03224078
59,pixar082,run-01,0.53358465,0.28862005
60,pixar082,run-01,0.018032845,-0.7213063
61,pixar082,run-01,-0.4558822,-0.70884407
62,pixar082,run-01,0.09245886,0.4853274
63,pixar082,run-01,0.67450744,0.7347162
64,pixar082,run-01,1.0789344,0.83344054
65,pixar082,run-01,1.1704339,0.49235177
66,pixar082,run-01,0.3241744,-0.38183108
67,pixar082,run-01,-0.30678213,-0.18864007
68,pixar082,run-01,0.16274999,0.09873657
69,pixar082,run-01,0.5073917,0.33920532
70,pixar082,run-01,1.5377477,1.0228812
71,pixar082,run-01,0.42304972,0.45906898
72,pixar082,run-01,0.13075432,0.3906092
73,pixar082,run-01,-0.058666304,0.23467742
74,pixar082,run-01,-0.2626818,0.24790263
75,pixar082,run-01,0.9978651,1.117607
76,pixar082,run-01,1.7513021,0.8565757
77,pixar082,run-01,0.4888919,-0.112942
78,pixar082,run-01,-0.5909569,-1.4727569
79,pixar082,run-01,0.21745259,-0.1544146
80,pixar082,run-01,0.40633985,-0.25373304
81,pixar082,run-01,0.37857074,0.8260203
82,pixar082,run-01,0.6262058,0.7927465
83,pixar082,run-01,1.7533154,1.3737706
84,pixar082,run-01,1.4073827,0.91760796
85,pixar082,run-01,-1.5245172,-2.0033977
86,pixar082,run-01,1.8745196,1.0965954
87,pixar082,run-01,1.4214174,1.143057
88,pixar082,run-01,1.1348774,0.5253117
89,pixar082,run-01,0.36528212,-0.025148544
90,pixar082,run-01,-0.22275153,-1.0942402
91,pixar082,run-01,-0.57142794,-1.0416651
92,pixar082,run-01,0.1357655,-1.0081809
93,pixar082,run-01,0.27225327,0.095614515
94,pixar082,run-01,0.47024137,0.035473526
95,pixar082,run-01,0.7498737,-0.34614092
