time,sub,run,half,fROI-lFFA-lffa-lloc-splithalf-01,fROI-lFFA-lffa-lloc-splithalf-02,fROI-lMMPFC-lmmpfc-ls2-splithalf-01,fROI-lMMPFC-lmmpfc-ls2-splithalf-02,fROI-lSTS-lsts-lloc-splithalf-01,fROI-lSTS-lsts-lloc-splithalf-02,fROI-rFFA-rffa-rloc-splithalf-01,fROI-rFFA-rffa-rloc-splithalf-02,fROI-rMMPFC-rmmpfc-rs2-splithalf-01,fROI-rMMPFC-rmmpfc-rs2-splithalf-02,fROI-rSTS-rsts-rloc-splithalf-01,fROI-rSTS-rsts-rloc-splithalf-02
16,pixar052,run-01,splithalf-02,-1.3155696,,0.8511726,,-1.3756912,,-0.7793152,,1.3660895,,0.018057663,
17,pixar052,run-01,splithalf-02,0.3593052,,-0.27098727,,0.21148929,,0.49876994,,0.489752,,0.21413362,
18,pixar052,run-01,splithalf-02,-0.048438072,,-0.9453518,,0.11629559,,0.57753056,,0.18357818,,0.36066824,
19,pixar052,run-01,splithalf-02,-0.20088038,,-1.358853,,0.5280508,,-0.6869481,,-0.5285101,,-0.10003525,
20,pixar052,run-01,splithalf-02,0.3492275,,-1.4315414,,-0.05609076,,0.000698936,,-1.2309183,,-0.25478467,
21,pixar052,run-01,splithalf-02,-0.24037245,,-1.298304,,-0.9614498,,-0.3357244,,-1.0851486,,0.18458016,
22,pixar052,run-01,splithalf-02,-0.4464423,,-0.9301523,,-0.17721042,,-1.1294248,,0.018330041,,-0.07763688,
23,pixar052,run-01,splithalf-02,-0.53389305,,-0.68951494,,-1.2893842,,-0.025022555,,-0.2775554,,-0.16582608,
24,pixar052,run-01,splithalf-02,-0.67828804,,-0.42101258,,-1.1061723,,-1.0623171,,0.056168444,,-0.3058145,
25,pixar052,run-01,splithalf-02,0.039503727,,-0.2733484,,-0.53589714,,0.728784,,-0.5605543,,-0.16706955,
26,pixar052,run-01,splithalf-02,0.62278634,,-0.62774116,,0.044431426,,1.0254877,,-0.83028203,,-0.71252376,
27,pixar052,run-01,splithalf-02,0.65970784,,-1.3248543,,-0.07948409,,-0.70368624,,-0.8300058,,-1.1024543,
28,pixar052,run-01,splithalf-02,0.94558513,,-0.9356042,,-0.99172133,,-0.42019692,,-0.0851614,,-0.13994583,
29,pixar052,run-01,splithalf-02,0.9861147,,-0.7028074,,0.008171856,,0.89297074,,-1.1249574,,-0.05460416,
30,pixar052,run-01,splithalf-02,1.5322694,,-0.4747077,,0.22833605,,0.5786454,,-1.6827205,,-0.5380739,
31,pixar052,run-01,splithalf-02,0.9584261,,-0.5184423,,-0.48611784,,0.65482503,,-1.7733749,,-0.57539743,
32,pixar052,run-01,splithalf-02,0.9149458,,-0.6744454,,0.046295926,,0.21881077,,-0.97970086,,-1.3295296,
33,pixar052,run-01,splithalf-02,0.1515303,,-0.049074326,,0.123791,,-0.29229394,,-0.6890605,,-0.6500252,
34,pixar052,run-01,splithalf-02,0.4168643,,-0.047428843,,-0.719279,,-0.057434946,,0.28999138,,-0.40045634,
35,pixar052,run-01,splithalf-02,0.60370076,,-0.44781822,,0.20514426,,-0.60228366,,-0.59685785,,-0.44669962,
36,pixar052,run-01,splithalf-02,1.4496405,,0.020833408,,0.43235675,,0.26430258,,-0.27675095,,0.05278919,
37,pixar052,run-01,splithalf-02,0.81450045,,0.40120786,,0.92794496,,1.3070257,,0.20955786,,1.0858313,
38,pixar052,run-01,splithalf-02,0.7308589,,0.06844834,,-0.1520637,,0.4136374,,0.039799318,,0.8291373,
39,pixar052,run-01,splithalf-02,-0.36678642,,-0.18170713,,-0.45925474,,-0.061280064,,0.23360673,,0.5458229,
40,pixar052,run-01,splithalf-02,-0.29566282,,-0.16682427,,0.18232563,,0.16535498,,-0.15575948,,0.25111264,
41,pixar052,run-01,splithalf-02,0.42280823,,0.05982712,,0.45496202,,0.72182703,,-0.24451852,,-0.19558918,
42,pixar052,run-01,splithalf-02,-0.8105785,,0.22585097,,0.019873973,,-0.15199094,,0.025151258,,-1.347147,
43,pixar052,run-01,splithalf-02,-0.40794095,,0.39664447,,-0.177949,,-1.0783794,,0.668157,,-0.019936692,
44,pixar052,run-01,splithalf-02,-0.42673856,,0.43064198,,0.50065833,,-0.39753085,,0.6635676,,0.30633536,
45,pixar052,run-01,splithalf-02,-0.6466486,,0.32778773,,0.6127756,,-0.94006664,,0.3111123,,-0.16611013,
46,pixar052,run-01,splithalf-02,-0.29261115,,0.66736394,,0.43627793,,0.72391886,,0.52846426,,0.5562588,
47,pixar052,run-01,splithalf-02,-0.5814699,,0.026494795,,-0.33909103,,-0.42019853,,0.5615153,,0.0025347888,
48,pixar052,run-01,splithalf-02,-0.5383767,,0.1335458,,0.27792972,,-0.6854054,,0.38940734,,0.25635248,
49,pixar052,run-01,splithalf-02,-0.028629731,,0.2768845,,-0.36314875,,-0.7806524,,-0.11742075,,-0.2526036,
50,pixar052,run-01,splithalf-02,-0.47755557,,0.24639468,,-0.46938887,,-0.2028608,,-0.08527144,,0.30720708,
51,pixar052,run-01,splithalf-02,-0.14543745,,0.1315433,,0.10575783,,-0.82859534,,0.08319076,,-0.08074491,
52,pixar052,run-01,splithalf-02,-0.15215856,,0.46509442,,0.33193523,,0.07852601,,-0.42637697,,-0.11698548,
53,pixar052,run-01,splithalf-02,-0.14884827,,0.6379366,,0.4459626,,0.32341963,,-0.006512375,,0.053599704,
54,pixar052,run-01,splithalf-02,-0.116531655,,0.2166245,,0.4478244,,0.022536263,,-0.4457062,,-0.3703906,
55,pixar052,run-01,splithalf-02,0.07188137,,-0.5141598,,0.6202307,,-0.51222837,,-0.5508227,,-0.22727254,
56,pixar052,run-01,splithalf-02,-0.23089603,,-0.31059176,,0.050842267,,0.48434955,,-0.04752791,,0.7241417,
57,pixar052,run-01,splithalf-02,-0.013035005,,0.59986395,,-0.28919047,,0.28174534,,0.20265636,,0.9289757,
58,pixar052,run-01,splithalf-02,-0.22964096,,0.70028335,,0.57346207,,0.06501831,,0.87883806,,0.44200498,
59,pixar052,run-01,splithalf-02,-1.2770513,,0.58025753,,-0.4300707,,-1.1072017,,1.0245781,,-0.47803706,
60,pixar052,run-01,splithalf-02,-0.58345044,,0.7458356,,-0.22637852,,-1.3653395,,0.61179215,,-0.55488515,
61,pixar052,run-01,splithalf-02,-1.2119153,,0.42043933,,-0.83890325,,-1.3333429,,-0.32182345,,-0.33348778,
62,pixar052,run-01,splithalf-02,-0.46524826,,0.7116653,,-0.35696393,,-0.020952964,,-0.7565127,,0.039046403,
63,pixar052,run-01,splithalf-02,0.1773086,,0.7523376,,0.08606752,,0.10423835,,-0.39149913,,0.16526258,
64,pixar052,run-01,splithalf-02,0.9061119,,0.033851597,,-0.50878894,,0.1189488,,-0.58941716,,0.043005917,
65,pixar052,run-01,splithalf-02,0.7312292,,0.272585,,-0.844761,,-0.17471215,,-0.27177376,,-0.11651473,
66,pixar052,run-01,splithalf-02,0.6289811,,-0.36739558,,-0.4092105,,0.41805592,,0.43960652,,0.06488623,
67,pixar052,run-01,splithalf-02,0.45288104,,0.21820775,,0.17889577,,-0.38308448,,0.34225374,,0.047211416,
68,pixar052,run-01,splithalf-02,-0.011567491,,0.012513658,,-0.22579893,,-0.020980975,,0.5504112,,-0.101085685,
69,pixar052,run-01,splithalf-02,-0.23623101,,0.69224423,,0.4755891,,0.08644507,,0.49318123,,0.2838696,
70,pixar052,run-01,splithalf-02,-0.403611,,0.7521479,,0.17288065,,-0.40782863,,0.19790314,,0.38425896,
71,pixar052,run-01,splithalf-02,-0.4624869,,0.28743148,,-0.49075794,,-0.7974845,,0.09541246,,0.16307662,
72,pixar052,run-01,splithalf-02,0.22970085,,-0.11486715,,-0.55556583,,-0.08199018,,-0.77171016,,-0.07796366,
73,pixar052,run-01,splithalf-02,1.0313568,,-0.41123527,,0.69678843,,0.022207905,,-1.2092537,,-0.3016259,
74,pixar052,run-01,splithalf-02,0.84511155,,0.10236144,,0.86152667,,0.38143834,,-0.94586027,,-0.22222385,
75,pixar052,run-01,splithalf-02,-0.2021291,,0.3112138,,-0.04277451,,0.0065149097,,-0.39436403,,0.4509651,
76,pixar052,run-01,splithalf-02,0.11883767,,0.50553495,,0.3296426,,0.9245197,,0.14020275,,0.6838506,
77,pixar052,run-01,splithalf-02,-0.7977174,,0.85943794,,0.8675148,,-0.6267705,,0.17378503,,0.7925487,
78,pixar052,run-01,splithalf-02,-1.0413592,,0.61951125,,0.9492876,,-0.34117407,,0.871047,,0.82336044,
79,pixar052,run-01,splithalf-02,-1.5561383,,0.39032966,,-0.6380709,,-0.033356555,,-0.13608374,,0.44495708,
80,pixar052,run-01,splithalf-02,-0.9547106,,-0.08870916,,-0.755379,,-0.19238013,,-0.81754696,,-0.5770794,
81,pixar052,run-01,splithalf-02,-0.12574384,,0.08600445,,0.9664976,,0.2881217,,-1.7060763,,-1.1049825,
0,pixar053,run-01,splithalf-01,,-1.5957372,,0.8117426,,-0.78553164,,-0.6049136,,0.45626536,,-0.17436925
1,pixar053,run-01,splithalf-01,,-1.4795926,,0.5997225,,-0.525856,,-1.4299351,,-0.15611427,,-0.22372179
2,pixar053,run-01,splithalf-01,,-1.0827347,,1.7094339,,0.687681,,-0.5509465,,-0.49366564,,0.035858802
3,pixar053,run-01,splithalf-01,,-2.527584,,3.166302,,1.4428364,,-0.560079,,1.6098652,,0.28031525
4,pixar053,run-01,splithalf-01,,-1.3046176,,0.88907194,,-0.18430395,,-1.1738915,,0.14699383,,-0.29751185
5,pixar053,run-01,splithalf-01,,-1.9348278,,0.26743293,,-1.1824411,,1.1123264,,-1.5978228,,1.1697319
6,pixar053,run-01,splithalf-01,,-2.2298722,,1.1709012,,0.034700103,,-0.20569606,,-0.8470219,,0.9868684
7,pixar053,run-01,splithalf-01,,,,,,,,,,,,
8,pixar053,run-01,splithalf-01,,-1.1700506,,-1.0921226,,-0.050938528,,0.3028031,,-1.5054386,,-1.1134131
9,pixar053,run-01,splithalf-01,,-0.8231031,,0.77957475,,0.42195988,,-0.29282123,,-0.16955045,,0.15364815
10,pixar053,run-01,splithalf-01,,-0.7125238,,0.0030796216,,0.54565895,,-0.9967192,,-0.7231961,,0.0106847165
11,pixar053,run-01,splithalf-01,,-0.6090158,,0.6337144,,0.8628524,,-0.5032104,,-0.1188614,,0.3772872
12,pixar053,run-01,splithalf-01,,-0.46670356,,1.5216374,,0.56730485,,-0.4098503,,0.72125304,,0.15158963
13,pixar053,run-01,splithalf-01,,-0.44036856,,1.1162509,,-0.46191016,,-1.0654653,,0.35974455,,0.27392122
14,pixar053,run-01,splithalf-01,,-0.3526877,,1.1560812,,-0.5472535,,-1.1887939,,0.10566419,,0.02399483
15,pixar053,run-01,splithalf-01,,-1.1563133,,0.8176659,,-0.21441364,,-1.1681597,,0.25649258,,-0.4337665
16,pixar053,run-01,splithalf-01,,-0.4884719,,0.59555113,,-0.33057708,,-0.1385365,,-1.4769951,,0.29556316
17,pixar053,run-01,splithalf-01,,-0.7113727,,0.19614762,,-0.27387172,,-0.16217883,,-1.3036054,,-1.0970653
18,pixar053,run-01,splithalf-01,,-0.45100436,,-0.27379233,,-0.61840373,,-0.04900435,,-0.6581829,,-1.1515772
19,pixar053,run-01,splithalf-01,,-0.14710447,,-0.7185441,,-0.7102624,,0.40598327,,-0.34688452,,-0.31267938
20,pixar053,run-01,splithalf-01,,0.6580588,,-0.4576934,,-0.12826438,,0.35454565,,-0.24484882,,0.1154051
21,pixar053,run-01,splithalf-01,,-0.057653,,0.028619546,,0.110471785,,0.14481972,,0.082292,,-0.19541793
22,pixar053,run-01,splithalf-01,,0.036893,,0.5467437,,0.6007213,,0.53739464,,0.03809666,,0.36189327
23,pixar053,run-01,splithalf-01,,0.3508742,,0.45388445,,0.03648128,,0.57532966,,-0.38287094,,-0.011231418
24,pixar053,run-01,splithalf-01,,0.17180991,,0.14619498,,-0.5333787,,-0.042475328,,-0.4503501,,-0.3603901
25,pixar053,run-01,splithalf-01,,0.2272203,,-0.28785315,,-0.9472521,,-0.35319847,,-0.48470592,,-0.316213
26,pixar053,run-01,splithalf-01,,-0.3489223,,-0.55010426,,-1.190528,,-0.27933925,,-0.49889898,,-1.0759922
27,pixar053,run-01,splithalf-01,,-1.049626,,-1.7536415,,-1.1259505,,-0.62677634,,-1.0507107,,-1.6683712
28,pixar053,run-01,splithalf-01,,-1.038961,,-1.8285713,,-1.3348725,,-0.83584297,,-1.1985921,,-1.5991666
29,pixar053,run-01,splithalf-01,,-0.83750933,,-2.1507456,,-1.7859032,,-1.579798,,-0.96346885,,-1.6350021
30,pixar053,run-01,splithalf-01,,-1.1000577,,-1.3306917,,-1.2919052,,-1.3731737,,-0.86212623,,-0.16175188
31,pixar053,run-01,splithalf-01,,-0.89772284,,-0.91645277,,-1.1565969,,-1.2713696,,-0.24174681,,-1.1648456
32,pixar053,run-01,splithalf-01,,-0.22704175,,-0.046545047,,-0.40851632,,-0.45982474,,0.47370243,,-0.5144972
33,pixar053,run-01,splithalf-01,,-0.27361584,,-0.1194311,,-0.58112246,,-0.4687211,,0.38426894,,-0.5838971
34,pixar053,run-01,splithalf-01,,0.11723522,,-0.24567589,,-0.03229148,,0.3623641,,0.6649889,,0.1310809
35,pixar053,run-01,splithalf-01,,-0.07982765,,-0.59418535,,0.00292508,,-0.35644993,,-0.5192882,,0.6086942
36,pixar053,run-01,splithalf-01,,0.46744555,,-0.7949046,,0.22262979,,0.33619642,,-0.45483017,,0.08831208
37,pixar053,run-01,splithalf-01,,0.5876533,,-0.8714908,,0.22225538,,0.020692369,,-0.060509324,,0.60923755
38,pixar053,run-01,splithalf-01,,0.4625681,,-0.65620273,,0.04563575,,-0.53276527,,0.5752057,,-0.059472226
39,pixar053,run-01,splithalf-01,,0.1370587,,0.35515082,,0.59638727,,1.2651771,,0.6198355,,0.15976638
40,pixar053,run-01,splithalf-01,,0.23743348,,-0.1671872,,0.4400888,,0.5713932,,-0.75359595,,0.30622843
41,pixar053,run-01,splithalf-01,,0.81964606,,-0.06182959,,0.3198804,,0.33562526,,0.3633695,,-0.13237873
42,pixar053,run-01,splithalf-01,,0.6112362,,-0.43903914,,0.7884968,,0.061537456,,-0.58765566,,0.67141545
43,pixar053,run-01,splithalf-01,,0.7627123,,-0.3318212,,0.4027802,,0.29124385,,-0.7607428,,0.03949193
44,pixar053,run-01,splithalf-01,,0.8571081,,0.06733656,,0.04681871,,0.08726797,,-0.3158532,,-0.4805395
45,pixar053,run-01,splithalf-01,,0.21104077,,-0.34463224,,-0.7534378,,-0.29919094,,-0.45039815,,-0.26702553
46,pixar053,run-01,splithalf-01,,0.8691285,,-0.11435555,,0.11660936,,0.1996516,,0.18290804,,-0.1596239
47,pixar053,run-01,splithalf-01,,1.0438756,,-0.14669058,,-0.2101481,,0.3157405,,0.7339942,,-0.11662141
48,pixar053,run-01,splithalf-01,,0.8128309,,-0.27478638,,0.72157764,,0.16177058,,0.6396468,,-0.07569593
49,pixar053,run-01,splithalf-01,,1.093025,,0.07974011,,0.75794995,,0.33837277,,0.5305964,,0.16904713
50,pixar053,run-01,splithalf-01,,0.64144593,,0.33341703,,1.0216732,,0.101715505,,0.55697453,,0.3739798
51,pixar053,run-01,splithalf-01,,1.1801065,,-0.3885122,,0.15248911,,0.033192825,,0.73620343,,-0.2760187
52,pixar053,run-01,splithalf-01,,0.45189914,,0.16076483,,-0.5151387,,0.35594797,,0.08582811,,-0.67047083
53,pixar053,run-01,splithalf-01,,-0.5059849,,-0.89782554,,-2.170531,,-1.040185,,0.14628893,,-0.98489
54,pixar053,run-01,splithalf-01,,-0.6282214,,-0.88453025,,-1.3313568,,-1.0392948,,0.44359207,,-0.52552974
55,pixar053,run-01,splithalf-01,,-0.2880582,,-0.7930857,,0.23812655,,-0.34789497,,0.26092067,,-0.44145012
56,pixar053,run-01,splithalf-01,,0.30823097,,0.14592537,,-0.039974414,,-0.027301425,,0.6927158,,-0.32081637
57,pixar053,run-01,splithalf-01,,0.43843928,,0.4692897,,-0.017909378,,0.46701413,,0.7440678,,-0.2541846
58,pixar053,run-01,splithalf-01,,0.2932109,,-0.040231925,,0.14146194,,0.30813366,,0.6855704,,0.52897406
59,pixar053,run-01,splithalf-01,,0.2641756,,-0.19821556,,0.41587538,,0.23271301,,0.35125893,,-0.044517916
60,pixar053,run-01,splithalf-01,,0.44811362,,-0.16494659,,0.5853214,,0.292142,,0.5162899,,0.02441698
61,pixar053,run-01,splithalf-01,,0.96252424,,1.0184286,,0.5921911,,0.654471,,0.3028595,,0.7715446
62,pixar053,run-01,splithalf-01,,0.80421734,,0.42438206,,0.26879352,,0.58614594,,0.23054834,,0.6632654
63,pixar053,run-01,splithalf-01,,0.4691103,,0.39401254,,-0.54726684,,0.069677904,,0.41768557,,0.23583329
64,pixar053,run-01,splithalf-01,,0.26776114,,0.36837438,,-0.013263276,,0.2194306,,0.637637,,0.5189902
65,pixar053,run-01,splithalf-01,,0.112651825,,-0.06246885,,0.04648644,,-0.14220527,,0.7834999,,-0.03345417
66,pixar053,run-01,splithalf-01,,0.70102996,,0.41700488,,1.2423098,,0.6333566,,0.74468595,,1.174529
67,pixar053,run-01,splithalf-01,,0.49835548,,0.64330024,,0.86551917,,0.18587944,,1.6341228,,0.19631788
68,pixar053,run-01,splithalf-01,,0.469584,,-0.45422277,,0.3876715,,0.28558135,,0.80890656,,0.5043204
69,pixar053,run-01,splithalf-01,,0.20927915,,-0.65188754,,0.4722081,,0.28911027,,0.07607982,,0.7085126
70,pixar053,run-01,splithalf-01,,0.76808864,,-0.3491444,,0.34988332,,0.41273803,,-0.15283465,,0.29718208
71,pixar053,run-01,splithalf-01,,1.1415536,,-0.12203296,,0.2525312,,0.78703433,,-0.63286144,,0.6183194
72,pixar053,run-01,splithalf-01,,1.0499418,,-0.0061282665,,0.36762333,,0.94685364,,-0.12311943,,-0.13893989
73,pixar053,run-01,splithalf-01,,0.80877095,,-0.19372292,,0.20615843,,0.84856635,,-0.26212317,,0.2539857
74,pixar053,run-01,splithalf-01,,0.5741036,,-0.03469237,,-0.21436214,,1.2807815,,0.2746181,,0.4423406
75,pixar053,run-01,splithalf-01,,0.39868385,,-0.17958975,,-0.013271816,,0.77476263,,0.041703366,,0.03610464
76,pixar053,run-01,splithalf-01,,0.6573719,,0.12704,,0.951121,,0.65545356,,0.7834097,,0.73671234
77,pixar053,run-01,splithalf-01,,0.63731587,,-0.5068223,,0.9888195,,0.066350736,,-0.6122206,,0.8976124
78,pixar053,run-01,splithalf-01,,0.91751623,,-0.25287572,,0.68721324,,0.43026742,,-0.45570868,,1.0507812
79,pixar053,run-01,splithalf-01,,-0.08437839,,0.009011487,,0.7928166,,1.0502007,,-0.21996625,,0.5015663
80,pixar053,run-01,splithalf-01,,0.20817928,,0.20982952,,0.4288405,,0.6842969,,0.14343604,,0.7899469
81,pixar053,run-01,splithalf-01,,0.8845774,,0.9171461,,0.7791271,,1.1444153,,1.0933006,,0.7274516
0,pixar053,run-01,splithalf-02,-0.3394975,,-1.3598709,,0.10999999,,-1.0027039,,-1.3399365,,-0.58537275,
1,pixar053,run-01,splithalf-02,0.4656087,,-0.5949222,,-0.22527301,,-0.562836,,0.5092596,,-0.62980646,
2,pixar053,run-01,splithalf-02,0.15127322,,-0.5754842,,-0.09727776,,-0.48281947,,0.33493224,,-0.17384449,
3,pixar053,run-01,splithalf-02,-0.023509596,,-0.31015903,,-1.1811295,,-0.38050574,,0.75681055,,-0.3833343,
4,pixar053,run-01,splithalf-02,0.44990063,,-0.3947189,,-0.5933367,,-0.10546181,,0.9414598,,-0.92184716,
5,pixar053,run-01,splithalf-02,0.31416804,,-0.32457715,,0.3231791,,-0.23756337,,0.27319923,,-0.5334258,
6,pixar053,run-01,splithalf-02,0.5172328,,0.46066934,,0.6323496,,-0.32236105,,0.6853855,,-0.087318465,
7,pixar053,run-01,splithalf-02,0.01003654,,0.45887446,,0.70011055,,0.29431185,,0.3790421,,0.12831473,
8,pixar053,run-01,splithalf-02,0.0011355504,,0.18143019,,0.51963437,,0.3696384,,0.8198608,,0.1619529,
9,pixar053,run-01,splithalf-02,0.24576172,,0.16188249,,-0.14309993,,-0.2517277,,1.3348504,,0.500518,
10,pixar053,run-01,splithalf-02,-0.43194523,,0.19164804,,-0.26944968,,-0.22239551,,0.4973925,,0.91635674,
11,pixar053,run-01,splithalf-02,-1.8939304,,0.6557924,,-0.7484524,,-0.28917718,,0.6721716,,0.5998054,
12,pixar053,run-01,splithalf-02,-1.4359938,,0.58934724,,-0.49704295,,0.25378984,,1.2147679,,0.65884733,
13,pixar053,run-01,splithalf-02,-1.4489641,,0.59337664,,-0.21697298,,0.128304,,1.3526827,,0.7105792,
14,pixar053,run-01,splithalf-02,-0.51067346,,-0.06872673,,0.18258041,,0.031206781,,1.1169541,,0.59814084,
15,pixar053,run-01,splithalf-02,-0.5140459,,-0.3617166,,0.37498608,,-0.32871047,,0.53145826,,0.4707345,
16,pixar053,run-01,splithalf-02,0.038161386,,-0.39185277,,-0.052044928,,-0.893037,,-0.086808644,,0.91944057,
17,pixar053,run-01,splithalf-02,0.11303194,,-0.36963096,,0.06303395,,-0.55924875,,-0.27610725,,0.2126257,
18,pixar053,run-01,splithalf-02,0.035268903,,-0.373034,,-0.4837571,,0.49940276,,-0.5202654,,-0.11168736,
19,pixar053,run-01,splithalf-02,0.2830776,,-1.1194915,,0.006871511,,0.33422318,,-0.9866234,,-0.52203983,
20,pixar053,run-01,splithalf-02,1.1045251,,-1.0881784,,0.16606715,,0.29870433,,-0.4891426,,-0.96603376,
21,pixar053,run-01,splithalf-02,0.84397906,,-1.2311866,,-0.40521413,,0.43955976,,0.15715063,,-0.42521495,
22,pixar053,run-01,splithalf-02,0.8543639,,-0.8422836,,0.7020088,,0.6093677,,0.113294244,,-0.53240573,
23,pixar053,run-01,splithalf-02,1.0525092,,-0.7538477,,0.69463587,,0.4116234,,0.38473988,,0.17808758,
24,pixar053,run-01,splithalf-02,0.8243044,,-0.7814168,,0.8541641,,0.5694747,,0.43119493,,-0.42143375,
25,pixar053,run-01,splithalf-02,-0.3639504,,-0.14731894,,-0.18055063,,0.45801535,,0.37316325,,-0.29658663,
26,pixar053,run-01,splithalf-02,-0.1479278,,0.097819746,,0.10174514,,0.5851834,,0.0488484,,0.07697485,
27,pixar053,run-01,splithalf-02,0.12514266,,-0.35460985,,0.13513386,,1.1148903,,0.50924957,,-0.055420827,
28,pixar053,run-01,splithalf-02,0.6971449,,-0.05657182,,0.65068424,,1.0564516,,-0.032626,,0.41454107,
29,pixar053,run-01,splithalf-02,0.8839356,,-0.19973165,,1.0813904,,0.52586734,,0.23155522,,0.45101267,
30,pixar053,run-01,splithalf-02,0.6154709,,-0.042836983,,0.40211135,,0.9607857,,-0.26695076,,-0.60868514,
31,pixar053,run-01,splithalf-02,0.12255804,,-0.23559241,,-1.1909153,,0.8946077,,-0.91179925,,-1.0007267,
32,pixar053,run-01,splithalf-02,0.3809895,,-0.26061147,,-1.1445506,,0.21605821,,-1.3041551,,-0.1767966,
33,pixar053,run-01,splithalf-02,0.7280438,,-0.4143982,,0.060542643,,0.60467654,,-0.5751461,,-0.007638626,
34,pixar053,run-01,splithalf-02,0.30282253,,-0.17684072,,-0.26938725,,0.9682972,,-0.025131423,,0.1567739,
35,pixar053,run-01,splithalf-02,0.62715024,,-0.41570407,,-0.82932836,,1.032258,,-0.02101546,,0.18354993,
36,pixar053,run-01,splithalf-02,0.16960935,,-0.3298298,,-1.3282086,,0.79319346,,-0.18167436,,-0.7030006,
37,pixar053,run-01,splithalf-02,0.6118457,,-0.20717795,,0.52782786,,-0.1663951,,-0.07760046,,-0.052431025,
38,pixar053,run-01,splithalf-02,0.6662175,,-0.25650847,,0.73020554,,-0.78782326,,0.06659068,,-0.33809718,
39,pixar053,run-01,splithalf-02,0.44152746,,-0.29556042,,0.50904167,,-0.45052743,,-0.9894039,,-0.31759888,
40,pixar053,run-01,splithalf-02,0.08314016,,-0.6720632,,0.6369952,,-0.25746217,,-1.0519961,,-0.59692913,
41,pixar053,run-01,splithalf-02,-0.35227442,,-0.7771737,,0.4945281,,0.2884367,,-0.61109275,,-0.25184664,
42,pixar053,run-01,splithalf-02,-0.1870862,,-0.5053634,,-0.078365795,,0.11315729,,-0.18048292,,-0.82268256,
43,pixar053,run-01,splithalf-02,-0.15222965,,-0.37733918,,0.92433834,,0.5728137,,0.41510677,,-0.6663599,
44,pixar053,run-01,splithalf-02,-0.1868145,,-0.41111216,,-0.16845155,,0.45855385,,-0.22922933,,-0.9825115,
45,pixar053,run-01,splithalf-02,-0.17431745,,-0.9047052,,-0.32860738,,0.22641882,,0.031281788,,-1.2511846,
46,pixar053,run-01,splithalf-02,0.42815217,,-1.0444329,,-0.2082961,,0.52530587,,0.052875042,,-0.95935553,
47,pixar053,run-01,splithalf-02,0.73157847,,-0.76045936,,-1.1802843,,-0.052859694,,0.20637152,,-0.5338,
48,pixar053,run-01,splithalf-02,1.5194255,,-0.58013165,,-0.78820604,,0.49276137,,0.5749645,,0.080493055,
49,pixar053,run-01,splithalf-02,1.0157948,,-0.026590064,,-0.73197997,,0.72644347,,0.6882101,,0.050531626,
50,pixar053,run-01,splithalf-02,0.6144792,,0.07921186,,-0.4822018,,0.67942494,,0.6935731,,-0.65087366,
51,pixar053,run-01,splithalf-02,1.1790905,,-0.28413028,,-0.94411194,,1.112889,,0.6124906,,-1.6202147,
52,pixar053,run-01,splithalf-02,0.6370204,,-0.6784165,,-0.41278857,,0.45868677,,0.79598904,,-0.3298481,
53,pixar053,run-01,splithalf-02,0.7963539,,-0.4600133,,-0.51490635,,0.1371418,,0.78291047,,-0.33780795,
54,pixar053,run-01,splithalf-02,0.1838435,,-0.38316923,,-0.7004866,,-0.77183425,,0.36574703,,0.70148754,
55,pixar053,run-01,splithalf-02,-0.334762,,1.5810169,,0.1715658,,-0.33076638,,1.2011633,,0.4350481,
56,pixar053,run-01,splithalf-02,-0.54804057,,-0.2632038,,0.42790747,,0.5028234,,-0.86819947,,0.0029076592,
57,pixar053,run-01,splithalf-02,-0.13044997,,-0.16853268,,1.4524058,,0.14988068,,-1.1622213,,1.0043722,
58,pixar053,run-01,splithalf-02,0.34870213,,0.38894814,,1.7518585,,-0.23158546,,-0.9357746,,1.1326382,
59,pixar053,run-01,splithalf-02,-0.839249,,0.25781924,,-0.35815313,,0.037384354,,-0.732138,,0.22145629,
60,pixar053,run-01,splithalf-02,-0.46221438,,0.14020357,,0.07146816,,-0.35864347,,-0.32481423,,0.08664255,
61,pixar053,run-01,splithalf-02,-0.65117687,,0.043039784,,0.5770013,,0.5353533,,-0.21223311,,0.31073004,
62,pixar053,run-01,splithalf-02,0.5022721,,0.41054088,,0.24016437,,0.3207236,,-0.34179053,,-0.5217927,
63,pixar053,run-01,splithalf-02,-1.7285697,,1.9526818,,-0.3193417,,-2.3555844,,-0.53494966,,0.17099908,
64,pixar053,run-01,splithalf-02,-0.64669,,1.7687137,,0.11135721,,-1.1450335,,-1.340587,,1.1677437,
65,pixar053,run-01,splithalf-02,,,,,,,,,,,,
66,pixar053,run-01,splithalf-02,,,,,,,,,,,,
67,pixar053,run-01,splithalf-02,,,,,,,,,,,,
68,pixar053,run-01,splithalf-02,,,,,,,,,,,,
